page,brand,Unnamed: 2,name,price,product_spec,ingredients,img_url,detail_url
1,라로슈포제,category,NEW 라로슈포제 히알루 B5 수분탄력 세럼,"41,500",모든 피부용,"정제수 글리세린 변성알코올 프로필렌글라이콜 판테놀 펜틸렌글라이콜 다이메티콘 피이지-6카프릴릭/카프릭글리세라이즈 갈랑가갈랑갈잎추출물 칼슘클로라이드 글리세릴아이소스테아레이트 마데카소사이드 피피지-6-데실테트라데세스-30 소듐아세틸레이티드하이알루로네이트(0.01%) 소듐하이알루로네이트(0.2004%) 알진 아데노신 암모늄폴리아크릴로일다이메틸타우레이트 프로판다이올 하이드롤라이즈드하이알루로닉애씨드(0.1208%) 하이드록시아세토페논 카프릴릭/카프릭트라이글리세라이드 카프릴릴글라이콜 시트릭애씨드 트라이소듐에틸렌다이아민다이석시네이트 아세틸글루코사민 잔탄검 부틸렌글라이콜 1,2-헥산다이올 토코페롤 페녹시에탄올 향료 [히알루크림] 정제수 글리세린 아이소헥사데칸 프로판다이올 변성알코올 아이소프로필아이소스테아레이트 판테놀 다이메티콘 옥틸도데칸올 베헤닐알코올 세틸알코올 갈랑가갈랑갈잎추출물 스테아릭애씨드 칼슘클로라이드 세테아릴알코올 세테아릴글루코사이드 피이지-100스테아레이트 소듐하이알루로네이트(0.2004%) 소듐하이드록사이드 알진 실리카 미리스틱애씨드 셀룰로오스 팔미틱애씨드 아데노신 암모늄폴리아크릴로일다이메틸타우레이트 다이소듐스테아로일글루타메이트 엑토인 하이드롤라이즈드하이알루로닉애씨드(0.0208%) 하이드록시아세토페논 카프릴릭/카프릭트라이글리세라이드 카프릴로일살리실릭애씨드 시트릭애씨드 라우레스-7 트라이소듐에틸렌다이아민다이석시네이트 아세틸글루코사민 잔탄검 펜틸렌글라이콜 파이틱애씨드 폴리아크릴아마이드 폴리엡실론-라이신 부틸렌글라이콜 1,2-헥산다이올 C13-14아이소알케인 페녹시에탄올 향료 [시카토너] 정제수 글리세린 프로판다이올 판테놀 펜틸렌글라이콜 소듐시트레이트 만노오스 마데카소사이드 망가니즈글루코네이트 소듐클로라이드 코코-베타인 카퍼글루코네이트 카프릴릴글라이콜 시트릭애씨드 트라이소듐에틸렌다이아민다이석시네이트",https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024495102ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000244951&dispCatNo=100000100010014&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%97%90%EC%84%BC%EC%8A%A4/%EC%84%B8%EB%9F%BC/%EC%95%B0%ED%94%8C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=1
1,아누아,serum_ampoule,아누아 피디알엔 히알루론산 캡슐 100 세럼,"22,500",모든 피부용,"정제수, 부틸렌글라이콜, 프로판다이올, 글리세린, 하이드롤라이즈드하이알루로닉애씨드(29,049ppm), 1,2-헥산다이올, 나이아신아마이드, 글리세릴올리에이트, 라우릴글루코사이드, 미리스틸글루코사이드, 폴리글리세릴-6라우레이트, 하이드로제네이티드레시틴, 글루타티온, 하이드롤라이즈드콜라겐, 소듐하이알루로네이트(800ppm), 황련뿌리추출물, 아데노신, 소듐디엔에이(100ppm), 하이알루로닉애씨드(30ppm), 하이드롤라이즈드소듐하이알루로네이트(30ppm), 하이드록시프로필트라이모늄하이알루로네이트(30ppm), 포타슘하이알루로네이트(30ppm), 소듐하이알루로네이트크로스폴리머(30ppm), 소듐아세틸레이티드하이알루로네이트(1ppm), 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 아이비고드열매추출물, 가지열매추출물, 홀리바질잎추출물, 시트릭애씨드, 울금뿌리추출물, 참산호말추출물, 소듐시트레이트, 펜틸렌글라이콜",https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024362309ko.png?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000243623&dispCatNo=100000100010014&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%97%90%EC%84%BC%EC%8A%A4/%EC%84%B8%EB%9F%BC/%EC%95%B0%ED%94%8C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=2
1,토리든,serum_ampoule,토리든 다이브인 저분자 히알루론산 세럼,"27,000",모든 피부용,"정제수, 부틸렌글라이콜, 글리세린, 다이프로필렌글라이콜, 1,2-헥산다이올, 판테놀 , 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드(500ppm), 소듐아세틸레이티드하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드소듐하이알루로네이트, 알란토인, 트레할로스, 베타인, 프로판다이올, 쇠비름추출물, 버지니아풍년화추출물, 마데카소사이드, 마데카식애씨드, 세라마이드엔피, 베타-글루칸, 말라카이트추출물, 콜레스테롤, 펜틸렌글라이콜, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 피브이엠/엠에이코폴리머, 폴리글리세릴-10라우레이트, 잔탄검, 트로메타민, 카보머, 에틸헥실글리세린,황금추출물,모란뿌리추출물",https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0018/A00000018926135ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000189261&dispCatNo=100000100010014&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%97%90%EC%84%BC%EC%8A%A4/%EC%84%B8%EB%9F%BC/%EC%95%B0%ED%94%8C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=3
1,메디힐,serum_ampoule,메디힐 마데카소사이드 흔적 리페어 세럼 40+,"22,900",모든 피부용,"정제수, 글리세린, 부틸렌글라이콜, 프로판다이올, 1,2-헥산다이올, 나이아신아마이드, 글리세릴폴리메타크릴레이트, 판테놀, 베타인, 폴리글리세릴-10라우레이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 다이페닐다이메티콘, 트라이에틸헥사노인, 트로메타민, 마데카소사이드(540 ppm), 에틸헥실글리세린, 하이드로제네이티드레시틴, 잔탄검, 소듐하이알루로네이트, 병풀추출물(51 ppm), 아시아티코사이드(39 ppm), 서양배추출물, 연필향나무오일, 병풀잎추출물(21 ppm), 베타-글루칸, 다마스크장미꽃수, 멜론추출물, 오리스뿌리추출물, 서양송악잎/줄기추출물, 호호바씨오일, 광곽향오일, 불가리스쑥오일, 로즈마리잎오일, 토코페롤, 다이프로필렌글라이콜, 펜틸렌글라이콜, 카프릴릴/카프릴글루코사이드, 마데카식애씨드(0.00004 ppm), 아시아틱애씨드(0.00003 ppm), 세라마이드엔피",https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0021/A00000021111976ko.png?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000211119&dispCatNo=100000100010014&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%97%90%EC%84%BC%EC%8A%A4/%EC%84%B8%EB%9F%BC/%EC%95%B0%ED%94%8C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=4
1,아이오페,serum_ampoule,아이오페 레티놀 슈퍼 바운스 세럼,"36,900",모든 피부용,"정제수, 부틸렌글라이콜, 스쿠알란, 메틸트라이메티콘, 글리세린, 비스-하이드록시에톡시프로필다이메티콘, 1,2-헥산다이올, 락토바실러스발효용해물, C14-22알코올, 시어버터, 팔미틱애씨드, 해바라기씨오일, 스테아릭애씨드, 글리세릴스테아레이트, 피이지-100스테아레이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 다이메틸아이소소바이드, C12-20알킬글루코사이드, 돌콩오일, 카보머, 만니톨, 당근추출물, 글리세릴카프릴레이트, 트로메타민, 다이소듐이디티에이, 코질메틸렌다이옥시신나메이트, 에틸헥실글리세린, 펜틸렌글라이콜, 잔탄검, 마데카소사이드, 하이드록시피나콜론레티노에이트, 솔비탄아이소스테아레이트, 레티놀, 트레할로오스, 베타-카로틴, 토코페롤, 비에이치티, 아라비아고무나무검, 아세틸테트라펩타이드-11, 하이드로제네이티드포스파티딜콜린, 편백잎추출물, 데카펩타이드-4, 소듐올리에이트, 프로필렌글라이콜알지네이트, 벼에스에이치-올리고펩타이드-1 * 레티놀 함량 509 IU/g",https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0023/A00000023642214ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000236422&dispCatNo=100000100010014&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%97%90%EC%84%BC%EC%8A%A4/%EC%84%B8%EB%9F%BC/%EC%95%B0%ED%94%8C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=5
1,아이오페,serum_ampoule,아이오페 레티놀 레티젝션 세럼,"42,900",모든 피부용,"정제수, 부틸렌글라이콜, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 칼슘알루미늄보로실리케이트, 다이메티콘, 나이아신아마이드, 시어버터, 판테놀, C14-22알코올, 세테아릴알코올, 토코페롤, 토코페릴아세테이트, 폴리글리세릴-3다이스테아레이트, 글리세릴스테아레이트, 해바라기씨오일, 팔미틱애씨드, 스테아릭애씨드, 돌콩오일, C12-20알킬글루코사이드, 다이메틸아이소소바이드, 카보머, 소듐설파이트, 당근추출물, 알란토인, 글리세릴카프릴레이트, 트로메타민, 펜틸렌글라이콜, 소듐메타포스페이트, 코질메틸렌다이옥시신나메이트, 에틸헥실글리세린, 아데노신, 레티놀, 글리세릴스테아레이트시트레이트, 하이드록시피나콜론레티노에이트, 베타-카로틴, 아라비아고무나무검, 비에이치티, 프로필렌글라이콜알지네이트 (순수레티놀 함량 880IU)",https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0023/A00000023642015ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000236420&dispCatNo=100000100010014&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%97%90%EC%84%BC%EC%8A%A4/%EC%84%B8%EB%9F%BC/%EC%95%B0%ED%94%8C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=6
1,유세린,serum_ampoule,유세린 하이알루론 에피셀린 세럼,"39,900",모든 피부용,"정제수,변성알코올,글리세린,부틸렌글라이콜,피마자씨오일,옥틸도데칸올,글리세릴스테아레이트시트레이트,다이부틸아디페이트 ,세테아릴알코올,프로필헵틸카프릴레이트,다이스타치포스페이트,글리세릴스테아레이트,라우로일라이신,페녹시에탄올,향료,트라이소듐에틸렌다이아민다이석시네이트,석시노글리칸,에틸헥실글리세린,소듐하이알루로네이트(0.235%), 시트릭애씨드,다이하이드로미리세틴(0.15%),소듐메타바이설파이트, 다이에틸헥실시링질리덴말로네이트,글리시레티닉애씨드,잔탄검,돌콩배아추출물,젤란검,카프릴릭/카프릭트라이글리세라이드,토코페롤,소듐하이드록사이드",https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024359507ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000243595&dispCatNo=100000100010014&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%97%90%EC%84%BC%EC%8A%A4/%EC%84%B8%EB%9F%BC/%EC%95%B0%ED%94%8C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=7
1,메디큐브,serum_ampoule,메디큐브 PDRN 핑크앰플,"24,600",모든 피부용,"정제수,글리세린,다이프로필렌글라이콜,아이소프로필미리스테이트,글리세레스-26,나이아신아마이드,1,2-헥산다이올,소듐디엔에이,부틸렌글라이콜,폴리글리세린-3,소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,폴리아이소부텐,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,이리추출물,트로메타민,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,피브이엠/엠에이코폴리머,에틸헥실글리세린,카프릴릴글라이콜,향료,인도멀구슬나무잎추출물,아데노신,카프릴릴/카프릴글루코사이드,솔비탄올리에이트,인도멀구슬나무꽃추출물,소듐하이알루로네이트,다이소듐이디티에이,울금뿌리추출물,사이아노코발아민,하이드롤라이즈드콜라겐,유비퀴논,홀리바질잎추출물,참산호말추출물,팔미토일펜타펩타이드-4,팔미토일트라이펩타이드-1,팔미토일테트라펩타이드-7,카퍼트라이펩타이드-1,아세틸헥사펩타이드-8,연어알추출물,아텔로콜라겐 PDRN 핑크 원데이 세럼 정제수, 글리세린, 부틸렌글라이콜, 폴리글리세린-3, 메틸프로판다이올, 나이아신아마이드, 글리세레스-26, 1,2-헥산다이올, 베타인, 피이지-8, 메틸글루세스-20, 메틸글루세스-10, 카보머, 트로메타민, 판테놀, 에틸헥실글리세린, C12-14알케스-12, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 잔탄검, 아데노신, 다이소듐이디티에이, 사카라이드하이드롤리세이트, 사이아노코발아민, 연어알추출물, 폴리글리세릴-10라우레이트, 하이드로제네이티드레시틴, 수용성엘라스틴, 소듐디엔에이, 마이크로크리스탈린셀룰로오스, 소듐하이알루로네이트, 셀룰로오스검, 하이알루로닉애씨드, 수용성콜라겐, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 글루타티온, 솔비탄라우레이트, 소듐아세틸레이티드하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 하이드록시에틸셀룰로오스, 아세틸다이펩타이드-1세틸에스터",https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0023/A00000023909618ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000239096&dispCatNo=100000100010014&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%97%90%EC%84%BC%EC%8A%A4/%EC%84%B8%EB%9F%BC/%EC%95%B0%ED%94%8C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=8
1,메디큐브,serum_ampoule,메디큐브 PDRN 핑크 콜라겐 버블 세럼,"22,000",모든 피부용,"정제수, 나이아신아마이드, 해바라기씨오일, 글리세린, 하이드로제네이티드폴리(C6-14올레핀), C12-14알케스-12, 1,2-헥산다이올, 프로판다이올, 아이소도데케인, 에틸헥실팔미테이트, 세틸에틸헥사노에이트, 에틸헥실글리세린, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 트라이에틸시트레이트, 아데노신, 토코페롤, 다이소듐이디티에이, 사이아노코발아민, 콜라겐, 만주자작나무껍질/잎추출물, 소듐디엔에이, 피마자씨오일, 스타아니스열매/씨오일, 레몬그라스잎오일, 콜라겐추출물, 잔탄검, 레티놀, 판테놀, 하이드롤라이즈드콜라겐, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 세라마이드엔피, 하이드로제네이티드레시틴, 소듐하이알루로네이트, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 세린, 우유단백질추출물, 하이드롤라이즈드소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 글루타믹애씨드, 아스파틱애씨드, 소듐아세틸레이티드하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트",https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024489913ko.jpeg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000244899&dispCatNo=100000100010014&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%97%90%EC%84%BC%EC%8A%A4/%EC%84%B8%EB%9F%BC/%EC%95%B0%ED%94%8C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=9
1,셀라딕스,serum_ampoule,셀라딕스 트러블 세범 리밸런싱 RX 131 앰플,"25,400",모든 피부용,"정제수,다이프로필렌글라이콜,부틸렌글라이콜,글리세레스-26,나이아신아마이드,글리세린,베타인,피토스테롤,세라마이드엔피,스쿠알란,라우릭애씨드,아라키딕애씨드,베헤닉애씨드,베타-글루칸,참오동나무잎추출물,육계나무껍질추출물,생달나무잎추출물,녹나무잎추출물,월계수잎추출물,고수추출물,유칼립투스잎추출물,황금추출물,후박나무가지추출물,1,2-헥산다이올,폴리글리세릴-10라우레이트,폴리글리세릴-10미리스테이트,하이드록시아세토페논,판테놀,아데노신,다이소듐이디티에이,소듐하이알루로네이트,잔탄검,소듐폴리아크릴레이트,에틸헥실글리세린,베르가모트오일,라반딘오일,오렌지껍질오일,라벤더오일,발삼아미리스껍질오일,바질오일,리모넨,리날룰",https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A00000022449404ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000224494&dispCatNo=100000100010014&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%97%90%EC%84%BC%EC%8A%A4/%EC%84%B8%EB%9F%BC/%EC%95%B0%ED%94%8C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=10
1,파티온,serum_ampoule,파티온 노스카나인 트러블 세럼,"27,900",모든 피부용,"정제수, 글리세린, 다이프로필렌글라이콜, 판테놀, 1,2-헥산다이올, 펜틸렌글라이콜, 소듐하이알루로네이트, 다이에톡시에틸석시네이트, 하이드록시에틸우레아, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 트로메타민, 알란토인, 하이드록시아세토페논, 에틸헥실글리세린, 폴리글리세릴-10라우레이트, 석시닉애씨드, 잔탄검, 소듐헤파린, 쑥잎추출물, 병풀추출물, 사과추출물, 토코페롤, 카프릴릴/카프릴글루코사이드, 하이드로제네이티드레시틴, 세라마이드엔피",https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0021/A00000021971716ko.png?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000219717&dispCatNo=100000100010014&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%97%90%EC%84%BC%EC%8A%A4/%EC%84%B8%EB%9F%BC/%EC%95%B0%ED%94%8C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=11
1,이니스프리,serum_ampoule,이니스프리 레티놀 시카 앰플,"29,600",모든 피부용,"정제수, 글리세린, 부틸렌글라이콜, 나이아신아마이드, 다이부틸아디페이트, 카프릴릭/카프릭트라이글리세라이드, 1,2-헥산다이올, 하이드로제네이티드레시틴, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 해바라기씨오일, 콜레스테롤, 알란토인, 돌콩오일, 토코페롤, 토코페릴아세테이트, 소듐메틸스테아로일타우레이트, 프로판다이올, 당근추출물, 에틸헥실글리세린, 아데노신, 아시아티코사이드, 마데카식애씨드, 녹차씨추출물, 아시아틱애씨드, 레티놀(500IU/g), 스테아릴글리시레티네이트, 하이알루로닉애씨드, 만니톨, 세라마이드엔피, 베타-글루칸, 베타-카로틴, 피토스핑고신, 비에이치티, 살리실릭애씨드, 아세틸테트라펩타이드-11",https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024314825ko.jpeg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000243148&dispCatNo=100000100010014&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%97%90%EC%84%BC%EC%8A%A4/%EC%84%B8%EB%9F%BC/%EC%95%B0%ED%94%8C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=12
1,성분에디터,serum_ampoule,성분에디터 실크펩타이드 EGF 하트핏 볼륨 리프팅 앰플,"25,900",모든 피부용,"정제수, 글리세린, 메틸프로판다이올,1,2-헥산다이올, 나이아신아마이드, 카보머, 트로메타민, 피피지-13-데실테트라데세스-24, 프로판다이올, 아데노신, 아이리쉬모스가루,아가, 하이드록시에틸셀룰로오스, 다이소듐이디티에이, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 합성플루오르플로고파이트, 돌콩펩타이드(100 ppm), 베타인, 판테놀,티타늄디옥사이드, 적색산화철, 마이카, 젤란검, 마그네슘아스코빌포스페이트,병풀추출물, 하이드롤라이즈드콜라겐, 약모밀추출물, 틴옥사이드, 에틸헥실글리세린, 스쿠알란, 하이드로제네이티드폴리아이소부텐, 벤질글라이콜, 레시틴, 하이드롤라이즈드글라이코사미노글리칸, 소듐하이알루로네이트, 카프릴릴글라이콜, 하이드로제네이티드레시틴, 에스에이치-폴리펩타이드-121(204 ppb), 카프릴릭/카프릭트라이글리세라이드, 소듐팔미토일사코시네이트, 토코페롤, 카페오일헥사펩타이드-65(104 ppb),소듐하이알루로네이트크로스폴리머, 아세틸글루타민, 헵타소듐헥사카복시메틸다이펩타이드-12(54 ppb), 하이드롤라이즈드하이알루로닉애씨드, 바실러스/폴릭애씨드/돌콩발효추출물, 금, 소듐포스페이트, 콜라겐, 미리스토일펜타펩타이드-17(14 ppb), 미리스토일펜타펩타이드-4(14 ppb), 에스에이치-폴리펩타이드-123(14 ppb), 하이드록시프로필트라이모늄하이알루로네이트, 덱스트란, 벤조익애씨드, 소듐벤조에이트, 하이드롤라이즈드엘라스틴, 팔미토일펜타펩타이드-5(9 ppb), 아세틸테트라펩타이드-3(7ppb), 카퍼트라이펩타이드-1(6 ppb), 팔미토일펜타펩타이드-4(5 ppb), 아세틸헥사펩타이드-8(5 ppb), 팔미토일테트라펩타이드-7(4 ppb), 에스에이치-데카펩타이드-7(4 ppb), 에스에이치-옥타펩타이드-4(4 ppb), 에스에이치-올리고펩타이드-9(4 ppb), 에스에이치-펜타펩타이드-19(4 ppb), 팔미토일트라이펩타이드-1(4 ppb), 트라이펩타이드-32(4 ppb), 에스알-(올리고펩타이드-91클로스트리듐보툴리눔폴리펩타이드-1)(4 ppb), 에스에이치-올리고펩타이드-1(4 ppb), 에스에이치-폴리펩타이드-1(4 ppb), 에스에이치-올리고펩타이드-2(4 ppb), 에스에이치-폴리펩타이드-11(4 ppb), 에스에이치-폴리펩타이드-9(4 ppb), 에스에이치-폴리펩타이드-16(4 ppb), 에스에이치-폴리펩타이드-22(4 ppb), 에스에이치-폴리펩타이드-3(4 ppb), 에스에이치-폴리펩타이드-19(4ppb), 에스에이치-폴리펩타이드-62(4 ppb), 붉은토끼풀꽃추출물, 하이알루로닉애씨드, 지모뿌리추출물, 소듐아세틸레이티드하이알루로네이트",https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024256313ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000242563&dispCatNo=100000100010014&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%97%90%EC%84%BC%EC%8A%A4/%EC%84%B8%EB%9F%BC/%EC%95%B0%ED%94%8C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=13
1,에스트라,serum_ampoule,에스트라 아토베리어365 하이드로에센스,"26,900",모든 피부용,"정제수, 부틸렌글라이콜, 글리세린, 스쿠알란, 1,2-헥산다이올, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 카보머, 트로메타민, 글리세릴카프릴레이트, 에틸헥실글리세린, 다이소듐이디티에이, 낫토검, 스테아릭애씨드, 하이드록시프로필비스팔미타마이드엠이에이, 만니톨, 피씨에이, 락틱애씨드, 글루코오스, 글라이신, 우레아, 소듐글리세로포스페이트, 세린, 글루타믹애씨드, 토코페롤, 아크릴레이트/암모늄메타크릴레이트코폴리머, 포타슘마그네슘아스파테이트, 아스파틱애씨드, 류신, 소듐클로라이드, 알라닌, 라이신, 알지닌, 칼슘글루코네이트, 마그네슘글루코네이트, 타이로신, 페닐알라닌, 프롤린, 트레오닌, 발린, 아이소류신, 시트릭애씨드, 콜레스테롤, 히스티딘, 실리카, 아세틸글루코사민, 크레아틴, 우릭애씨드, 시스테인, 메티오닌",https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A00000022283708ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000222837&dispCatNo=100000100010014&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%97%90%EC%84%BC%EC%8A%A4/%EC%84%B8%EB%9F%BC/%EC%95%B0%ED%94%8C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=14
1,피지오겔,serum_ampoule,피지오겔 사이언수티컬즈 데일리뮨 앰플 세럼,"54,000",모든 피부용,"정제수, 다이프로필렌글라이콜, 프로판다이올, 아스코빅애씨드, 2,3-부탄다이올, 글리세린, 변성알코올, 판테놀, 글라이코실트레할로오스, 하이드로제네이티드스타치하이드롤리세이트, 1,2-헥산다이올, 솔비톨, 폴리글리세릴-10스테아레이트, 폴리글리세릴-10올리에이트, 알란토인, 마데카소사이드, 트레할로오스, 부틸렌글라이콜, 베티버뿌리오일, 덱스트린, 소듐하이알루로네이트, 잇꽃꽃추출물, 카카오씨추출물, 후추열매오일, 생강오일, 홍삼추출물, 영지버섯추출물, 토코페롤, 페룰릭애씨드, 스쿠알란, 카프릴릭/카프릭트라이글리세라이드, 세라마이드엔피, 하이드로제네이티드레시틴, 육계잎오일, 다마스크장미꽃오일, 돌콩오일, 다이소듐이디티에이, 트로메타민",https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024367734ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000243677&dispCatNo=100000100010014&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%97%90%EC%84%BC%EC%8A%A4/%EC%84%B8%EB%9F%BC/%EC%95%B0%ED%94%8C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=15
